"","x_idx_a","x_idx_b","p-value"
"11675",165,35,8.0721604174272e-05
"11676",35,165,8.0721604174272e-05
"11677",73,16,8.10672747331154e-05
"11678",16,73,8.10672747331154e-05
"11679",58,46,8.13228954976708e-05
"11680",46,58,8.13228954976708e-05
"11681",139,48,8.14723275643914e-05
"11682",48,139,8.14723275643914e-05
"11683",152,85,8.20343291296766e-05
"11684",85,152,8.20343291296766e-05
"11685",95,68,8.2120773807759e-05
"11686",68,95,8.2120773807759e-05
"11687",140,63,8.30169576282458e-05
"11688",63,140,8.30169576282458e-05
"11689",104,53,8.65736931743299e-05
"11690",53,104,8.65736931743299e-05
"11691",119,118,8.69097801325935e-05
"11692",118,119,8.69097801325935e-05
"11693",137,31,8.78413962368541e-05
"11694",31,137,8.78413962368541e-05
"11695",88,16,8.87813581851304e-05
"11696",16,88,8.87813581851304e-05
"11697",111,93,8.99403069087867e-05
"11698",93,111,8.99403069087867e-05
"11699",97,30,9.02225694821013e-05
"11700",30,97,9.02225694821013e-05
"11701",68,11,9.03978922917048e-05
"11702",11,68,9.03978922917048e-05
"11703",81,68,9.03978922917048e-05
"11704",68,81,9.03978922917048e-05
"11705",108,107,9.07670982508435e-05
"11706",107,108,9.07670982508435e-05
"11707",73,58,9.46963744885565e-05
"11708",58,73,9.46963744885565e-05
"11709",99,55,9.66644915445514e-05
"11710",55,99,9.66644915445514e-05
"11711",143,101,9.76572864708203e-05
"11712",101,143,9.76572864708203e-05
"11713",154,45,9.89430751996423e-05
"11714",45,154,9.89430751996423e-05
"11715",146,67,9.90741391992955e-05
"11716",67,146,9.90741391992955e-05
"11717",139,72,9.97136507630003e-05
"11718",72,139,9.97136507630003e-05
"11719",48,45,0.000100706361569891
"11720",45,48,0.000100706361569891
"11721",82,60,0.000101549045465887
"11722",60,82,0.000101549045465887
"11723",87,70,0.000103826385355887
"11724",70,87,0.000103826385355887
"11725",154,27,0.000106916090114595
"11726",27,154,0.000106916090114595
"11727",96,5,0.000111522665542374
"11728",5,96,0.000111522665542374
"11729",123,106,0.000113676013469011
"11730",106,123,0.000113676013469011
"11731",61,33,0.000116046347331533
"11732",33,61,0.000116046347331533
"11733",98,31,0.000117090425035826
"11734",31,98,0.000117090425035826
"11735",106,103,0.000118416699219637
"11736",103,106,0.000118416699219637
"11737",69,45,0.00011855290651841
"11738",45,69,0.00011855290651841
"11739",62,14,0.000121150134377856
"11740",14,62,0.000121150134377856
"11741",109,90,0.0001215132236565
"11742",90,109,0.0001215132236565
"11743",72,3,0.000121822055936249
"11744",3,72,0.000121822055936249
"11745",127,79,0.000122489759508682
"11746",127,83,0.000122489759508682
"11747",79,127,0.000122489759508682
"11748",83,127,0.000122489759508682
"11749",115,103,0.000123107388017019
"11750",103,115,0.000123107388017019
"11751",154,111,0.000125445149654624
"11752",111,154,0.000125445149654624
"11753",123,102,0.000125476466097396
"11754",102,123,0.000125476466097396
"11755",137,3,0.00012551008981454
"11756",3,137,0.00012551008981454
"11757",164,149,0.000126893493073155
"11758",149,164,0.000126893493073155
"11759",96,63,0.000130126987891721
"11760",63,96,0.000130126987891721
"11761",137,86,0.000131197917703219
"11762",86,137,0.000131197917703219
"11763",111,65,0.000132357875859412
"11764",65,111,0.000132357875859412
"11765",71,30,0.000132668072074793
"11766",30,71,0.000132668072074793
"11767",140,35,0.000137691633268489
"11768",35,140,0.000137691633268489
"11769",151,106,0.000138847097046479
"11770",106,151,0.000138847097046479
"11771",151,88,0.000139101107525796
"11772",88,151,0.000139101107525796
"11773",163,31,0.000142471031958635
"11774",31,163,0.000142471031958635
"11775",165,88,0.000144195040587825
"11776",88,165,0.000144195040587825
"11777",142,1,0.000145988898343496
"11778",142,77,0.000145988898343496
"11779",1,142,0.000145988898343496
"11780",77,142,0.000145988898343496
"11781",164,15,0.000146517462455975
"11782",15,164,0.000146517462455975
"11783",90,54,0.000155593672972465
"11784",54,90,0.000155593672972465
"11785",150,104,0.000156330504648139
"11786",104,150,0.000156330504648139
"11787",139,107,0.000161479674098963
"11788",107,139,0.000161479674098963
"11789",90,50,0.000161615953500061
"11790",50,90,0.000161615953500061
"11791",145,40,0.000172888430851614
"11792",40,145,0.000172888430851614
"11793",51,19,0.000174228668852194
"11794",19,51,0.000174228668852194
"11795",56,31,0.000174526986209678
"11796",31,56,0.000174526986209678
"11797",163,40,0.000178691874817005
"11798",40,163,0.000178691874817005
"11799",90,74,0.000180312110176217
"11800",74,90,0.000180312110176217
"11801",106,2,0.000182111760151926
"11802",2,106,0.000182111760151926
"11803",42,25,0.000183794249859481
"11804",25,42,0.000183794249859481
"11805",143,134,0.000184236098910162
"11806",134,143,0.000184236098910162
"11807",68,8,0.000188877181308555
"11808",8,68,0.000188877181308555
"11809",93,19,0.000189954858695884
"11810",19,93,0.000189954858695884
"11811",27,19,0.000190537229167731
"11812",19,27,0.000190537229167731
"11813",52,34,0.000196284156928073
"11814",34,52,0.000196284156928073
"11815",79,35,0.000198180772512657
"11816",83,35,0.000198180772512657
"11817",35,79,0.000198180772512657
"11818",35,83,0.000198180772512657
"11819",164,3,0.000199490439127814
"11820",3,164,0.000199490439127814
"11821",62,12,0.000199615212199689
"11822",12,62,0.000199615212199689
"11823",58,9,0.000209336059553422
"11824",9,58,0.000209336059553422
"11825",67,45,0.000211190278971429
"11826",45,67,0.000211190278971429
"11827",101,68,0.000211319618523831
"11828",68,101,0.000211319618523831
"11829",41,39,0.000212156474148628
"11830",39,41,0.000212156474148628
"11831",148,24,0.000214387776704683
"11832",24,148,0.000214387776704683
"11833",142,14,0.000216944212674264
"11834",14,142,0.000216944212674264
"11835",147,105,0.000217417702628175
"11836",105,147,0.000217417702628175
"11837",21,2,0.000220068610667923
"11838",2,21,0.000220068610667923
"11839",86,17,0.000220968916337938
"11840",17,86,0.000220968916337938
"11841",65,2,0.000223569424853132
"11842",2,65,0.000223569424853132
"11843",142,8,0.00023211695709513
"11844",8,142,0.00023211695709513
"11845",98,70,0.000234048596383651
"11846",70,98,0.000234048596383651
"11847",66,59,0.000237481712495047
"11848",59,66,0.000237481712495047
"11849",131,46,0.000240125770814004
"11850",46,131,0.000240125770814004
"11851",104,103,0.000247352718947269
"11852",103,104,0.000247352718947269
"11853",97,11,0.000250459349726562
"11854",97,81,0.000250459349726562
"11855",11,97,0.000250459349726562
"11856",81,97,0.000250459349726562
"11857",59,58,0.000253975942303697
"11858",58,59,0.000253975942303697
"11859",103,51,0.000255198124765599
"11860",51,103,0.000255198124765599
"11861",137,17,0.000259937098086027
"11862",17,137,0.000259937098086027
"11863",84,27,0.000262464170384114
"11864",27,84,0.000262464170384114
"11865",69,39,0.000264518461734475
"11866",39,69,0.000264518461734475
"11867",109,57,0.000265194565227667
"11868",57,109,0.000265194565227667
"11869",124,104,0.000265893753481627
"11870",104,124,0.000265893753481627
"11871",62,27,0.000271142135730429
"11872",27,62,0.000271142135730429
"11873",157,87,0.000272132941834258
"11874",87,157,0.000272132941834258
"11875",86,25,0.000273406533253251
"11876",25,86,0.000273406533253251
"11877",96,6,0.00027347578753556
"11878",6,96,0.00027347578753556
"11879",79,43,0.000285370231551951
"11880",83,43,0.000285370231551951
"11881",43,79,0.000285370231551951
"11882",43,83,0.000285370231551951
"11883",128,116,0.000288631359586233
"11884",116,128,0.000288631359586233
"11885",89,9,0.000290790932346852
"11886",9,89,0.000290790932346852
"11887",61,10,0.00029782156988567
"11888",10,61,0.00029782156988567
"11889",101,64,0.000304290590404932
"11890",64,101,0.000304290590404932
"11891",115,113,0.000312651611960035
"11892",113,115,0.000312651611960035
"11893",138,24,0.000312918979394894
"11894",24,138,0.000312918979394894
"11895",114,59,0.000315658314926637
"11896",59,114,0.000315658314926637
"11897",142,50,0.000319179395873448
"11898",50,142,0.000319179395873448
"11899",130,95,0.000325151463140827
"11900",95,130,0.000325151463140827
"11901",123,107,0.000326763292570753
"11902",107,123,0.000326763292570753
"11903",17,7,0.000327837292739552
"11904",7,17,0.000327837292739552
"11905",80,17,0.000327837292739552
"11906",17,80,0.000327837292739552
"11907",68,63,0.000330630879261662
"11908",63,68,0.000330630879261662
"11909",84,43,0.000334371511785392
"11910",43,84,0.000334371511785392
"11911",92,64,0.000337395975957833
"11912",64,92,0.000337395975957833
"11913",161,72,0.000345848879907962
"11914",72,161,0.000345848879907962
"11915",42,14,0.000351627160162238
"11916",14,42,0.000351627160162238
"11917",89,10,0.000352184078513673
"11918",10,89,0.000352184078513673
"11919",164,144,0.00035267507731529
"11920",144,164,0.00035267507731529
"11921",131,112,0.000355217801826235
"11922",112,131,0.000355217801826235
"11923",123,113,0.000362270592804137
"11924",113,123,0.000362270592804137
"11925",111,105,0.000365212710113916
"11926",105,111,0.000365212710113916
"11927",143,87,0.000375412911743922
"11928",87,143,0.000375412911743922
"11929",142,47,0.000382616378553635
"11930",47,142,0.000382616378553635
"11931",139,106,0.000382908921716663
"11932",106,139,0.000382908921716663
"11933",132,90,0.000386440950199685
"11934",90,132,0.000386440950199685
"11935",117,88,0.000388909920041591
"11936",88,117,0.000388909920041591
"11937",75,62,0.000400330886121125
"11938",62,75,0.000400330886121125
"11939",107,52,0.000400335602814827
"11940",52,107,0.000400335602814827
"11941",149,104,0.000405584730120978
"11942",104,149,0.000405584730120978
"11943",70,20,0.000410813554614364
"11944",20,70,0.000410813554614364
"11945",78,24,0.000411137900910852
"11946",24,78,0.000411137900910852
"11947",156,136,0.000411730359699547
"11948",136,156,0.000411730359699547
"11949",136,22,0.000412298153484869
"11950",22,136,0.000412298153484869
"11951",53,32,0.000414679464926238
"11952",32,53,0.000414679464926238
"11953",90,19,0.000416121277075909
"11954",19,90,0.000416121277075909
"11955",37,27,0.000421398830723341
"11956",27,37,0.000421398830723341
"11957",142,24,0.000422338570356118
"11958",24,142,0.000422338570356118
"11959",103,84,0.000423857351736778
"11960",84,103,0.000423857351736778
"11961",143,93,0.000426386238610021
"11962",93,143,0.000426386238610021
"11963",159,52,0.00042667733371804
"11964",52,159,0.00042667733371804
"11965",102,73,0.000429558476495728
"11966",73,102,0.000429558476495728
"11967",45,32,0.000432575514128786
"11968",32,45,0.000432575514128786
"11969",47,27,0.000435472279076698
"11970",27,47,0.000435472279076698
"11971",91,56,0.000444708292377527
"11972",56,91,0.000444708292377527
"11973",164,161,0.000446052135494313
"11974",161,164,0.000446052135494313
"11975",60,32,0.000453520043586231
"11976",32,60,0.000453520043586231
"11977",150,87,0.000454569288623752
"11978",87,150,0.000454569288623752
"11979",128,105,0.000459109181418782
"11980",105,128,0.000459109181418782
"11981",45,14,0.000459745700736036
"11982",14,45,0.000459745700736036
"11983",141,113,0.000466589256777894
"11984",113,141,0.000466589256777894
"11985",61,25,0.000471558116341697
"11986",25,61,0.000471558116341697
"11987",141,96,0.000472869693668443
"11988",96,141,0.000472869693668443
"11989",71,23,0.000483215764308653
"11990",23,71,0.000483215764308653
"11991",99,31,0.000486887551129911
"11992",31,99,0.000486887551129911
"11993",135,117,0.000495848127544107
"11994",117,135,0.000495848127544107
"11995",79,27,0.000501599135094288
"11996",83,27,0.000501599135094288
"11997",27,79,0.000501599135094288
"11998",27,83,0.000501599135094288
"11999",55,3,0.000509426581425387
"12000",3,55,0.000509426581425387
"12001",163,1,0.000510871674230806
"12002",163,77,0.000510871674230806
"12003",1,163,0.000510871674230806
"12004",77,163,0.000510871674230806
"12005",129,123,0.00052577681688426
"12006",123,129,0.00052577681688426
"12007",162,46,0.000539416461604603
"12008",46,162,0.000539416461604603
"12009",94,62,0.000540227084000477
"12010",62,94,0.000540227084000477
"12011",98,40,0.000545685926924833
"12012",40,98,0.000545685926924833
"12013",120,118,0.000565150736435704
"12014",118,120,0.000565150736435704
"12015",146,127,0.000577740234839474
"12016",127,146,0.000577740234839474
"12017",157,108,0.000577950827702622
"12018",108,157,0.000577950827702622
"12019",110,88,0.000580030463019909
"12020",88,110,0.000580030463019909
"12021",154,85,0.000591288724196559
"12022",85,154,0.000591288724196559
"12023",58,35,0.000613546050711733
"12024",35,58,0.000613546050711733
"12025",165,60,0.000621882569493692
"12026",60,165,0.000621882569493692
"12027",52,27,0.00062734426045985
"12028",27,52,0.00062734426045985
"12029",102,61,0.000628198757119947
"12030",61,102,0.000628198757119947
"12031",162,88,0.000628781848615034
"12032",88,162,0.000628781848615034
"12033",124,91,0.000631617044186683
"12034",91,124,0.000631617044186683
"12035",111,2,0.000632749435220958
"12036",2,111,0.000632749435220958
"12037",93,78,0.000635668509829657
"12038",78,93,0.000635668509829657
"12039",161,19,0.000636748710798329
"12040",19,161,0.000636748710798329
"12041",103,82,0.000644517471846129
"12042",82,103,0.000644517471846129
"12043",63,2,0.000646427017780837
"12044",2,63,0.000646427017780837
"12045",110,8,0.000651558011437459
"12046",8,110,0.000651558011437459
"12047",140,45,0.000674843853571971
"12048",45,140,0.000674843853571971
"12049",23,2,0.000676018003868961
"12050",2,23,0.000676018003868961
"12051",141,106,0.000676834616766264
"12052",106,141,0.000676834616766264
"12053",122,59,0.000677245245510605
"12054",59,122,0.000677245245510605
"12055",135,3,0.000680416570100206
"12056",3,135,0.000680416570100206
"12057",84,72,0.000682334191495215
"12058",72,84,0.000682334191495215
"12059",154,35,0.000694995672052556
"12060",35,154,0.000694995672052556
"12061",159,60,0.000695741708791608
"12062",60,159,0.000695741708791608
"12063",163,162,0.000696547085743404
"12064",162,163,0.000696547085743404
"12065",152,107,0.000697871160806329
"12066",107,152,0.000697871160806329
"12067",17,6,0.000719972986642503
"12068",6,17,0.000719972986642503
"12069",149,88,0.000740864010166931
"12070",88,149,0.000740864010166931
"12071",133,46,0.000749283007999146
"12072",46,133,0.000749283007999146
"12073",163,91,0.000752680884099632
"12074",91,163,0.000752680884099632
"12075",161,104,0.000758279293089359
"12076",104,161,0.000758279293089359
"12077",87,40,0.00076346318581777
"12078",40,87,0.00076346318581777
"12079",163,137,0.000763827518861504
"12080",137,163,0.000763827518861504
"12081",98,18,0.000770329814603343
"12082",18,98,0.000770329814603343
"12083",133,105,0.000771528756082773
"12084",105,133,0.000771528756082773
"12085",143,98,0.000796362454860144
"12086",98,143,0.000796362454860144
"12087",69,35,0.000805594700814538
"12088",35,69,0.000805594700814538
"12089",123,103,0.000811782906815495
"12090",103,123,0.000811782906815495
"12091",19,1,0.000818458716800308
"12092",1,19,0.000818458716800308
"12093",77,19,0.000818458716800308
"12094",19,77,0.000818458716800308
"12095",51,21,0.000820352520394252
"12096",21,51,0.000820352520394252
"12097",98,63,0.00082133063048051
"12098",63,98,0.00082133063048051
"12099",160,155,0.000873723261554105
"12100",155,160,0.000873723261554105
"12101",160,153,0.000873891860821985
"12102",153,160,0.000873891860821985
"12103",145,104,0.000887449140654084
"12104",104,145,0.000887449140654084
"12105",103,48,0.000903986193234729
"12106",48,103,0.000903986193234729
"12107",164,30,0.000904743279654951
"12108",30,164,0.000904743279654951
"12109",27,2,0.000905237925632463
"12110",2,27,0.000905237925632463
"12111",104,55,0.000907926621298571
"12112",55,104,0.000907926621298571
"12113",87,68,0.000909201943173343
"12114",68,87,0.000909201943173343
"12115",110,55,0.000930342260483386
"12116",55,110,0.000930342260483386
"12117",70,19,0.000950606300222923
"12118",19,70,0.000950606300222923
"12119",117,114,0.000958339532850516
"12120",114,117,0.000958339532850516
"12121",124,119,0.00100470978726008
"12122",119,124,0.00100470978726008
"12123",152,91,0.00101576259286418
"12124",91,152,0.00101576259286418
"12125",111,79,0.00102331090105601
"12126",111,83,0.00102331090105601
"12127",79,111,0.00102331090105601
"12128",83,111,0.00102331090105601
"12129",84,3,0.00102718636492583
"12130",3,84,0.00102718636492583
"12131",50,42,0.00102791072890795
"12132",42,50,0.00102791072890795
"12133",96,30,0.00103453236601325
"12134",30,96,0.00103453236601325
"12135",105,12,0.00104281903805514
"12136",12,105,0.00104281903805514
"12137",157,113,0.00104361387004204
"12138",113,157,0.00104361387004204
"12139",103,40,0.0010458281564496
"12140",40,103,0.0010458281564496
"12141",108,105,0.00105250739129481
"12142",105,108,0.00105250739129481
"12143",154,19,0.00106678377163938
"12144",19,154,0.00106678377163938
"12145",53,35,0.00108046229152947
"12146",35,53,0.00108046229152947
"12147",151,97,0.00108069417260381
"12148",97,151,0.00108069417260381
"12149",137,104,0.00108163766756597
"12150",104,137,0.00108163766756597
"12151",144,88,0.00109006841206849
"12152",88,144,0.00109006841206849
"12153",68,32,0.00109846230627486
"12154",32,68,0.00109846230627486
"12155",88,23,0.00110174664524898
"12156",23,88,0.00110174664524898
"12157",163,24,0.00110251246806747
"12158",24,163,0.00110251246806747
"12159",143,110,0.00111438996202917
"12160",110,143,0.00111438996202917
"12161",152,133,0.00111565530374058
"12162",133,152,0.00111565530374058
"12163",114,105,0.00113176305908347
"12164",105,114,0.00113176305908347
"12165",114,97,0.00113244231705334
"12166",97,114,0.00113244231705334
"12167",73,3,0.00117379177419163
"12168",3,73,0.00117379177419163
"12169",148,55,0.00117888770208463
"12170",55,148,0.00117888770208463
"12171",131,129,0.00118597277086963
"12172",129,131,0.00118597277086963
"12173",58,32,0.00119032509547701
"12174",32,58,0.00119032509547701
"12175",40,26,0.00119425337429924
"12176",26,40,0.00119425337429924
"12177",99,70,0.00119489056056299
"12178",70,99,0.00119489056056299
"12179",139,127,0.00121186723903932
"12180",127,139,0.00121186723903932
"12181",91,69,0.00122051432656534
"12182",69,91,0.00122051432656534
"12183",149,72,0.0012357785027417
"12184",72,149,0.0012357785027417
"12185",99,40,0.00125800253600872
"12186",40,99,0.00125800253600872
"12187",98,68,0.00126451771403246
"12188",68,98,0.00126451771403246
"12189",17,14,0.00126573529396268
"12190",14,17,0.00126573529396268
"12191",164,23,0.00127281095339438
"12192",23,164,0.00127281095339438
"12193",50,2,0.00132562812295234
"12194",2,50,0.00132562812295234
"12195",35,29,0.0013296783628558
"12196",29,35,0.0013296783628558
"12197",121,116,0.00133878485033989
"12198",116,121,0.00133878485033989
"12199",69,64,0.00134226349906896
"12200",64,69,0.00134226349906896
"12201",134,2,0.00134549851404486
"12202",2,134,0.00134549851404486
"12203",136,5,0.00138437811808778
"12204",5,136,0.00138437811808778
"12205",156,32,0.00138448425270887
"12206",32,156,0.00138448425270887
